players_id,year,team,league,G,AB,R,H,HR,RBI,SB,CS,BB,SO
134bd9d0e9a6,1982,PHI,NL,33,72,3,13,0,2,0,0,0,19
134bd9d0e9a6,1983,SFN,NL,31,63,3,16,1,8,1,1,2,15
134bd9d0e9a6,1984,SFN,NL,36,72,5,10,0,2,0,0,1,19
134bd9d0e9a6,1985,SFN,NL,28,55,2,12,1,3,1,1,1,15
134bd9d0e9a6,1986,SFN,NL,35,82,7,12,0,8,1,0,4,25
134bd9d0e9a6,1987,SFN,NL,30,54,1,9,0,7,0,0,2,27
134bd9d0e9a6,1988,SFN,NL,20,41,1,3,1,2,0,0,2,8
134bd9d0e9a6,1989,SFN,NL,8,16,0,1,0,0,0,0,0,6
134be2df97e9,1916,PHA,AL,1,0,0,0,0,0,0,0,0,0
134d4fe9ea79,2018,TOR,AL,3,0,0,0,0,0,0,0,0,0
134e13d49527,2007,TEX,AL,14,0,0,0,0,0,0,0,0,0
134e13d49527,2008,TEX,AL,2,0,0,0,0,0,0,0,0,0
135a2a87b6a6,1902,CHA,AL,1,1,0,0,0,0,0,,0,0
135a2a87b6a6,1902,DET,AL,1,4,1,2,0,0,0,,0,0
135c6b00fe13,1882,WOR,NL,19,77,12,18,0,7,,,2,15
135c6b00fe13,1882,PH4,AA,29,121,13,28,0,,,,4,
135c6b00fe13,1883,CL5,AA,96,394,61,98,1,,,,18,
135c6b00fe13,1884,CL5,AA,99,366,70,101,7,,,,25,
135c6b00fe13,1885,PT1,AA,99,391,60,99,0,41,,,31,
135c6b00fe13,1886,PT1,AA,116,440,85,110,2,60,26,,45,
135c6b00fe13,1887,CL3,AA,64,259,45,80,2,41,25,,23,24
135c6b00fe13,1887,PH4,AA,55,229,42,63,0,32,16,,15,18
135d492e71c9,1929,NYA,AL,18,34,6,11,0,4,0,2,6,7
135d492e71c9,1930,NYA,AL,16,30,7,11,0,1,0,0,2,4
135d492e71c9,1931,NYA,AL,46,100,12,27,0,14,0,1,9,3
135d492e71c9,1932,NYA,AL,56,151,13,33,2,19,0,0,14,11
135d492e71c9,1933,NYA,AL,21,50,9,11,2,13,1,0,12,3
135d492e71c9,1934,NYA,AL,58,183,14,38,0,20,2,0,23,24
135d492e71c9,1935,NYA,AL,36,84,6,20,0,8,0,0,12,10
135d492e71c9,1936,NYA,AL,31,66,5,18,0,5,0,0,2,3
135d492e71c9,1937,NYA,AL,13,23,3,3,0,3,0,0,2,5
135d492e71c9,1938,NYA,AL,9,17,3,4,0,2,0,0,3,3
135d492e71c9,1939,NYA,AL,3,0,1,0,0,0,0,0,0,0
135ddb3b4f4e,2003,ATL,NL,29,61,3,6,0,2,0,0,0,12
135ddb3b4f4e,2004,ATL,NL,11,21,0,2,0,1,0,0,0,5
135ddb3b4f4e,2005,ATL,NL,34,73,4,16,0,2,0,0,1,17
135ddb3b4f4e,2006,ATL,NL,14,24,2,3,0,0,0,0,1,2
135ddb3b4f4e,2007,SEA,AL,20,0,0,0,0,0,0,0,0,0
135ddb3b4f4e,2008,KCA,AL,15,0,0,0,0,0,0,0,0,0
135ddb3b4f4e,2008,CHA,AL,17,0,0,0,0,0,0,0,0,0
135ddb3b4f4e,2009,KCA,AL,19,0,0,0,0,0,0,0,0,0
135ddb3b4f4e,2011,LAA,AL,12,0,0,0,0,0,0,0,0,0
13677386bcad,1941,PHA,AL,5,1,0,0,0,0,0,0,0,0
13677386bcad,1942,PHA,AL,15,9,0,0,0,0,0,0,0,3
13677386bcad,1944,SLA,AL,30,28,7,4,0,1,0,0,0,9
13677386bcad,1945,SLA,AL,43,70,7,20,0,8,1,0,0,11
13677386bcad,1946,SLA,AL,35,51,9,10,0,0,0,0,0,15
1369559cb2ef,1977,NYA,AL,25,65,8,21,3,10,0,0,9,11
1369559cb2ef,1978,NYA,AL,3,6,0,0,0,0,0,0,0,0
136a2ed9a500,1989,SEA,AL,143,387,45,85,1,20,1,4,28,40
136a2ed9a500,1990,SEA,AL,81,255,19,63,2,18,4,1,18,22
136a2ed9a500,1991,SEA,AL,142,426,42,98,1,41,7,2,45,37
136a2ed9a500,1992,SEA,AL,136,483,49,142,0,21,15,13,32,38
136a2ed9a500,1993,SEA,AL,158,560,68,143,2,31,12,14,50,71
136a2ed9a500,1994,CLE,AL,69,286,39,78,1,33,13,4,23,23
136a2ed9a500,1995,CLE,AL,136,542,87,144,6,56,29,11,59,59
136a2ed9a500,1996,CLE,AL,151,542,98,161,9,64,35,9,56,42
136a2ed9a500,1997,CLE,AL,153,565,89,158,5,49,43,12,57,58
136a2ed9a500,1998,CLE,AL,151,576,86,166,2,50,37,12,62,64
136a2ed9a500,1999,CLE,AL,144,574,112,191,5,66,42,9,65,50
136a2ed9a500,2000,CLE,AL,156,613,101,176,7,66,22,10,87,72
136a2ed9a500,2001,CLE,AL,155,611,84,156,2,50,13,9,61,72
136a2ed9a500,2002,CLE,AL,151,582,85,160,14,72,18,10,56,64
136a2ed9a500,2003,CLE,AL,64,250,43,61,2,19,8,3,29,20
136a2ed9a500,2004,CLE,AL,148,567,82,165,7,59,19,6,57,62
136a2ed9a500,2005,SFN,NL,152,568,66,154,3,45,24,10,56,58
136a2ed9a500,2006,SFN,NL,153,579,88,171,4,58,24,7,56,51
136a2ed9a500,2007,SFN,NL,145,513,54,126,4,51,14,6,44,48
136a2ed9a500,2008,SFN,NL,92,266,24,59,0,23,5,4,24,29
136a2ed9a500,2009,TEX,AL,62,177,17,47,1,14,4,0,13,27
136a2ed9a500,2010,CHA,AL,108,344,36,95,2,30,11,7,34,45
136a2ed9a500,2011,CHA,AL,58,167,18,42,0,8,1,2,9,18
136a2ed9a500,2012,TOR,AL,60,153,13,36,0,7,3,2,7,17
136b1560dd51,2006,NYN,NL,8,12,2,4,0,2,0,0,0,3
136b1560dd51,2007,KCA,AL,27,3,0,1,0,0,0,0,0,1
136b1560dd51,2008,KCA,AL,32,4,0,1,0,0,0,0,0,0
136b1560dd51,2009,KCA,AL,26,5,0,1,0,1,0,0,0,2
136b1560dd51,2010,KCA,AL,24,5,1,1,0,1,0,0,0,3
136efa9a3434,1968,NYA,AL,135,437,33,100,7,41,3,2,41,85
136efa9a3434,1969,NYA,AL,85,191,17,41,2,17,0,1,34,41
1370c7863786,1914,KCF,FL,41,102,14,27,1,9,7,,25,13
1370c9db5560,1993,TEX,AL,22,57,3,7,0,2,1,2,5,22
1370c9db5560,1995,TEX,AL,130,415,36,91,9,46,2,4,26,147
1370c9db5560,1996,TEX,AL,5,5,0,2,0,1,0,1,1,1
1370c9db5560,1997,TEX,AL,110,317,35,71,5,31,1,2,17,96
1370c9db5560,2000,ANA,AL,110,301,28,72,6,23,10,6,30,59
1370c9db5560,2001,ANA,AL,104,260,33,77,8,39,3,4,14,57
1370c9db5560,2002,ANA,AL,61,130,11,37,3,20,2,1,5,33
1370c9db5560,2003,ANA,AL,62,125,12,24,1,9,5,1,4,33
13797d9ca8da,1915,PHA,AL,4,6,0,0,0,0,0,,0,4
137f4640271c,1940,NY1,NL,15,29,1,4,0,0,0,,1,2
137f4640271c,1943,PHI,NL,110,336,23,71,2,24,1,,32,41
137f4640271c,1944,PHI,NL,118,377,32,83,0,29,0,,28,40
138284e3a3ea,1967,CHA,AL,8,10,0,0,0,0,0,0,0,2
138284e3a3ea,1968,CHA,AL,10,29,2,5,0,0,0,0,2,5
138284e3a3ea,1969,CHA,AL,55,121,12,26,0,6,1,0,7,18
138284e3a3ea,1970,CHA,AL,62,112,6,18,1,2,1,0,9,16
138284e3a3ea,1971,CHA,AL,84,185,19,45,2,14,2,3,22,26
138284e3a3ea,1972,CHA,AL,110,287,24,59,2,20,2,3,19,49
138284e3a3ea,1973,CHA,AL,7,4,1,0,0,1,0,0,1,1
138284e3a3ea,1973,SDN,NL,90,244,9,40,0,16,0,1,27,36
138284e3a3ea,1974,SDN,NL,54,61,8,12,1,5,1,0,8,6
138646769ce5,1943,BRO,NL,9,18,0,1,0,0,0,,1,5
138646769ce5,1946,BRO,NL,16,17,1,4,0,0,0,,2,5
138646769ce5,1947,BRO,NL,28,27,3,3,0,3,0,,0,12
138646769ce5,1948,BRO,NL,44,84,5,14,0,2,0,,2,40
138646769ce5,1949,BRO,NL,38,47,3,10,0,2,0,,1,14
138646769ce5,1950,BRO,NL,20,8,0,1,0,0,0,,1,2
1389b1ec2c25,1912,CHA,AL,28,31,1,6,0,2,0,,1,
1389b1ec2c25,1914,BRF,FL,11,11,1,1,0,1,0,,1,0
138e40a15044,2003,SDN,NL,61,141,13,33,4,22,1,1,18,26
138e40a15044,2004,SDN,NL,62,156,23,40,8,26,0,0,15,34
138e40a15044,2005,SDN,NL,43,73,6,10,0,6,1,1,9,21
138e40a15044,2005,SEA,AL,16,29,2,5,1,3,0,1,6,3
138e40a15044,2006,COL,NL,25,74,5,17,2,11,0,0,8,16
138e40a15044,2006,TEX,AL,5,13,0,4,0,4,0,0,0,3
139d012ab606,2011,NYA,AL,1,0,0,0,0,0,0,0,0,0
139e58209cb5,2001,CHN,NL,2,1,0,0,0,0,0,0,0,1
139e58209cb5,2002,TBA,AL,26,65,9,13,1,6,3,0,2,24
139e58209cb5,2003,TBA,AL,1,4,0,1,0,0,0,0,0,0
139e58209cb5,2004,DET,AL,61,155,20,37,5,19,1,2,8,37
139e58209cb5,2005,DET,AL,27,58,4,11,0,2,2,1,0,16
139e58209cb5,2006,COL,NL,49,99,9,26,5,13,3,0,7,29
139e58209cb5,2007,TOR,AL,27,52,7,11,0,4,0,0,3,22
139e58209cb5,2007,ARI,NL,2,4,0,1,0,0,0,0,0,2
139e58209cb5,2007,KCA,AL,40,85,9,16,6,14,0,0,3,29
139e58209cb5,2008,KCA,AL,22,28,6,6,0,1,0,1,0,12
139e58209cb5,2009,HOU,NL,21,25,1,0,0,1,0,0,0,9
139f721eac24,1999,NYN,NL,3,3,0,0,0,0,0,0,0,2
139f721eac24,2000,OAK,AL,138,584,104,168,18,80,5,0,43,77
139f721eac24,2001,OAK,AL,162,629,90,178,12,85,9,3,52,103
139f721eac24,2002,OAK,AL,162,587,71,141,16,67,3,6,48,96
139f721eac24,2003,OAK,AL,140,486,64,119,14,61,4,1,31,67
139f721eac24,2004,SDN,NL,136,288,31,85,3,28,3,2,19,51
139f721eac24,2005,KCA,AL,137,455,62,127,6,53,3,3,30,56
139f721eac24,2006,NYA,AL,12,36,6,6,0,2,0,0,4,8
13a1369a405d,1970,MIN,AL,96,302,25,66,0,22,0,0,7,39
13a1369a405d,1971,MIN,AL,48,57,10,15,0,7,0,0,7,12
13a1369a405d,1972,MIN,AL,144,573,54,158,4,48,3,4,34,57
13a1369a405d,1973,MIN,AL,99,347,29,78,1,36,1,0,16,41
13a1369a405d,1974,MIN,AL,97,264,25,66,4,25,1,1,22,29
13a1369a405d,1975,MIN,AL,112,355,25,96,5,37,0,3,18,30
13a1369a405d,1976,MIN,AL,34,124,9,29,0,6,1,1,3,8
13a1369a405d,1976,TEX,AL,64,196,12,42,1,13,2,2,13,19
13a6cf5db50e,1971,ML4,AL,26,46,3,5,0,0,0,0,4,18
13a6cf5db50e,1972,ML4,AL,9,11,1,1,0,0,0,0,0,5
13a6cf5db50e,1973,ML4,AL,38,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1974,ML4,AL,40,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1975,ML4,AL,37,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1976,ML4,AL,38,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1977,ML4,AL,32,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1978,DET,AL,35,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1979,ML4,AL,32,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1980,ML4,AL,3,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1981,ML4,AL,24,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1982,ML4,AL,39,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1983,ML4,AL,46,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1984,CAL,AL,32,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1985,CAL,AL,29,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1986,CAL,AL,14,0,0,0,0,0,0,0,0,0
13a6cf5db50e,1986,DET,AL,22,0,0,0,0,0,0,0,0,0
13aa78dfd7ab,2002,CHA,AL,16,36,5,8,2,5,0,0,1,14
13aa78dfd7ab,2003,CHA,AL,16,49,5,9,1,5,0,1,5,18
13aa78dfd7ab,2004,CHA,AL,63,201,26,35,9,20,1,0,19,57
13aa78dfd7ab,2005,CHA,AL,7,12,0,5,0,0,0,1,0,4
13aa78dfd7ab,2006,SEA,AL,6,9,3,2,0,0,0,1,0,3
13aa78dfd7ab,2006,FLO,NL,108,230,30,53,10,28,0,2,28,66
13aa78dfd7ab,2007,FLO,NL,85,179,20,35,4,19,4,0,21,60
13aed4f9bf2a,1955,BAL,AL,20,27,4,4,0,0,0,0,3,5
13aed4f9bf2a,1956,BAL,AL,32,56,3,11,0,4,0,0,3,8
13afedf47077,1999,FLO,NL,10,24,6,6,2,2,0,0,3,11
13bc616b0ffd,1969,DET,AL,70,170,24,39,5,12,2,3,26,43
13bc616b0ffd,1970,DET,AL,56,94,17,27,4,15,0,0,13,26
13bc616b0ffd,1971,DET,AL,59,110,20,28,8,19,0,1,19,25
13bc616b0ffd,1972,DET,AL,51,84,12,21,2,10,1,2,17,23
13bc616b0ffd,1973,DET,AL,42,76,12,22,1,9,0,1,15,13
13bc616b0ffd,1974,DET,AL,2,2,0,0,0,0,0,0,0,0
13c6f5b5e2a7,1977,CHA,AL,7,2,1,0,0,0,0,0,1,1
13c8f33c589c,1914,CIN,NL,68,240,22,56,0,19,12,,14,27
13c8f33c589c,1915,CIN,NL,46,66,5,13,0,5,5,3,8,8
13c8f33c589c,1916,CIN,NL,3,5,0,0,0,0,0,,1,1
13c8f33c589c,1917,BSN,NL,32,102,8,19,0,9,4,,18,5
13c8f33c589c,1919,WS1,AL,1,4,0,0,0,0,0,,0,0
13ca9002a112,1909,CLE,AL,7,9,0,2,0,2,0,,0,3
13cc69d76d6a,2002,SDN,NL,16,30,1,4,0,0,0,0,0,11
13cc69d76d6a,2003,SDN,NL,19,33,0,7,0,4,0,0,1,10
13cc69d76d6a,2003,PIT,NL,5,6,0,0,0,0,0,0,0,1
13cc69d76d6a,2004,PIT,NL,31,58,2,11,0,0,0,0,4,22
13cc69d76d6a,2005,PIT,NL,20,33,1,6,0,3,1,0,1,11
13cc69d76d6a,2006,PIT,NL,16,25,0,3,0,3,1,0,0,8
13cc69d76d6a,2006,NYN,NL,7,13,0,1,0,0,0,0,2,4
13cc69d76d6a,2007,NYN,NL,29,56,6,9,0,1,0,1,0,15
13cc69d76d6a,2008,NYN,NL,34,56,2,6,0,3,1,0,4,23
13cc69d76d6a,2009,NYN,NL,14,22,1,6,0,0,0,0,1,7
13cc69d76d6a,2010,NYN,NL,17,9,0,1,0,1,0,0,1,4
13cc69d76d6a,2012,SEA,AL,33,0,0,0,0,0,0,0,0,0
13cc69d76d6a,2013,SEA,AL,61,0,0,0,0,0,0,0,0,0
13cc69d76d6a,2014,ARI,NL,68,0,0,0,0,0,0,0,0,0
13cc69d76d6a,2015,ARI,NL,48,0,0,0,0,0,0,0,0,0
13cc69d76d6a,2015,HOU,AL,22,0,0,0,0,0,0,0,0,0
13cc69d76d6a,2016,WAS,NL,64,3,1,2,0,0,0,0,0,0
13cc69d76d6a,2017,WAS,NL,50,0,0,0,0,0,0,0,0,0
13cc69d76d6a,2018,CLE,AL,51,0,0,0,0,0,0,0,0,0
13ce7153933d,1875,BR2,NA,3,13,0,1,0,1,0,0,0,0
13cfeadeed68,1887,PHI,NL,1,4,0,0,0,0,0,,1,0
13cfeadeed68,1887,SL4,AA,2,8,2,1,0,1,2,,0,1
13cfeadeed68,1888,SL4,AA,123,499,66,97,4,63,36,,20,47
13cfeadeed68,1889,NY1,NL,5,20,1,2,0,2,0,,2,0
13cfeadeed68,1890,RC2,AA,133,584,83,152,3,58,47,,27,
13cfeadeed68,1892,NY1,NL,96,411,67,98,0,53,25,,33,29
13cfeadeed68,1893,NY1,NL,47,187,27,51,0,21,10,,14,6
13d04b9861c4,1958,KC1,AL,2,0,0,0,0,0,0,0,0,0
13d04b9861c4,1959,KC1,AL,2,3,0,0,0,0,0,0,0,3
13d04b9861c4,1960,KC1,AL,42,30,2,5,0,3,0,0,0,11
13d04b9861c4,1961,KC1,AL,6,1,0,0,0,0,0,0,0,1
13d04b9861c4,1961,CIN,NL,15,25,1,6,0,5,0,0,0,11
13d04b9861c4,1962,HOU,NL,33,52,1,4,0,3,0,0,1,24
13d04b9861c4,1963,HOU,NL,38,74,3,5,0,0,0,0,1,34
13d04b9861c4,1964,HOU,NL,35,76,4,6,1,1,0,0,2,49
13d04b9861c4,1965,HOU,NL,8,18,0,2,0,0,0,0,0,7
13d04b9861c4,1965,ML1,NL,29,61,3,7,0,5,0,0,0,27
13d04b9861c4,1966,ATL,NL,32,70,3,10,1,2,0,0,1,28
13d04b9861c4,1967,ATL,NL,29,71,5,9,0,1,0,0,5,27
13d04b9861c4,1968,ATL,NL,31,40,1,7,0,2,0,0,0,19
13d04b9861c4,1969,ATL,NL,9,6,1,0,0,0,0,0,1,3
13d04b9861c4,1969,NYA,AL,12,3,0,0,0,1,0,0,1,2
13d04b9861c4,1969,CHN,NL,9,4,0,0,0,0,0,0,0,4
13d04b9861c4,1970,MON,NL,3,0,0,0,0,0,0,0,0,0
13d4be9c8a66,1992,CHN,NL,4,2,0,0,0,0,0,0,0,0
13dc40d811ca,2010,CIN,NL,37,3,0,0,0,0,0,0,0,1
13dc40d811ca,2011,CIN,NL,17,2,0,0,0,0,0,0,0,0
13de9437e5a9,1928,PHI,NL,5,9,1,1,0,2,0,,0,1
13de9437e5a9,1935,SLA,AL,6,11,1,2,0,0,0,0,1,5
13de9437e5a9,1936,SLA,AL,41,58,5,11,1,6,0,0,0,16
13de9437e5a9,1937,SLA,AL,9,9,1,2,0,1,0,0,0,4
13de9437e5a9,1945,CHA,AL,27,37,4,8,0,4,0,0,0,8
13de9437e5a9,1946,CHA,AL,39,18,2,3,0,2,0,0,5,4
13de9437e5a9,1947,CHA,AL,40,7,0,0,0,0,0,0,0,1
13de9437e5a9,1948,CHA,AL,25,5,0,0,0,1,0,0,2,3
13de9437e5a9,1948,BOS,AL,8,3,0,1,0,0,0,0,0,1
13e51112f695,2005,SEA,AL,10,18,1,1,0,1,0,0,3,4
13e51112f695,2006,SEA,AL,4,11,0,1,0,0,0,0,0,4
13e51112f695,2006,CLE,AL,45,146,23,43,3,22,5,3,18,46
13e51112f695,2007,CLE,AL,6,17,5,5,0,5,0,1,2,5
13e51112f695,2008,CLE,AL,94,317,68,98,14,66,4,3,44,78
13e51112f695,2009,CLE,AL,156,583,87,175,20,86,21,2,78,151
13e51112f695,2010,CLE,AL,144,550,81,165,22,90,22,7,83,118
13e51112f695,2011,CLE,AL,85,313,37,81,8,36,12,5,36,78
13e51112f695,2012,CLE,AL,155,598,88,169,16,67,21,7,73,150
13e51112f695,2013,CIN,NL,154,569,107,162,21,54,20,11,112,133
13e51112f695,2014,TEX,AL,123,455,58,110,13,40,3,4,58,131
13e51112f695,2015,TEX,AL,149,555,94,153,22,82,4,2,76,147
13e51112f695,2016,TEX,AL,48,178,27,43,7,17,6,3,25,46
13e51112f695,2017,TEX,AL,149,544,96,142,22,78,12,3,77,134
13e51112f695,2018,TEX,AL,146,560,83,148,21,62,6,1,92,156
13ebf1e2e4e7,1948,CIN,NL,31,8,0,4,0,1,0,,1,0
13ebf1e2e4e7,1949,CIN,NL,3,0,0,0,0,0,0,0,0,0
13efcb55b87c,1890,SR2,AA,3,12,3,4,0,0,0,,0,
13f3ae6678e6,1980,DET,AL,19,0,0,0,0,0,0,0,0,0
13f4cd023cdb,1970,CIN,NL,5,1,0,0,0,0,0,0,0,1
13f633a4cefa,2003,PHI,NL,1,0,0,0,0,0,1,0,0,0
13f633a4cefa,2004,CIN,NL,17,56,6,15,0,4,3,1,10,26
13f633a4cefa,2005,CIN,NL,2,2,0,0,0,0,0,0,0,1
13f633a4cefa,2005,COL,NL,4,10,1,0,0,2,0,0,2,5
13f75731f61b,1901,WS1,AL,43,129,15,33,0,12,0,,7,9
13f75731f61b,1902,WS1,AL,109,391,61,100,4,45,8,,33,41
13f75731f61b,1903,WS1,AL,75,231,17,48,0,13,5,,18,38
13f75731f61b,1904,PIT,NL,8,12,1,4,0,0,0,,0,0
13f9ba0d9b18,1978,ATL,NL,7,14,1,3,0,1,0,0,1,2
13fbdb8e33ed,1989,TEX,AL,4,0,0,0,0,0,0,0,0,0
13fbdb8e33ed,1990,TEX,AL,33,0,0,0,0,0,0,0,0,0
13fbdb8e33ed,1991,TEX,AL,28,0,0,0,0,0,0,0,0,0
1400973d8e8e,1957,NY1,NL,88,241,30,60,6,31,0,0,16,29
1400973d8e8e,1958,SFN,NL,63,143,14,37,3,16,1,0,13,24
1400973d8e8e,1959,PHI,NL,66,140,5,28,1,7,1,0,9,19
1400973d8e8e,1960,BAL,AL,8,16,0,1,0,0,0,1,1,0
1400973d8e8e,1961,CLE,AL,27,86,7,18,2,6,0,0,6,7
14031c657124,1986,BAL,AL,8,13,1,3,1,2,0,0,2,2
14042b7b6f27,1952,PHA,AL,75,116,24,29,6,18,0,1,20,27
14042b7b6f27,1953,PHA,AL,24,49,1,6,0,2,0,0,3,6
14042b7b6f27,1953,WS1,AL,38,58,10,17,1,12,0,0,11,7
140433b93889,2018,BAL,AL,42,110,16,28,4,11,0,0,5,25
14064c51c9c6,1958,SFN,NL,1,2,0,0,0,0,0,0,0,1
14064c51c9c6,1959,SFN,NL,9,0,0,0,0,0,0,0,1,0
14064c51c9c6,1961,SFN,NL,8,0,0,0,0,0,0,0,0,0
14064c51c9c6,1962,CHA,AL,44,18,2,5,0,3,1,0,3,3
14064c51c9c6,1963,CHA,AL,5,0,0,0,0,0,0,0,0,0
14064c51c9c6,1963,CIN,NL,31,3,1,1,0,0,0,0,0,1
14064c51c9c6,1965,CIN,NL,8,1,0,0,0,0,0,0,0,0
14064c51c9c6,1966,CIN,NL,5,1,1,1,0,0,0,0,0,0
14092a80cb65,1959,DET,AL,2,0,0,0,0,0,0,0,0,0
14092a80cb65,1960,DET,AL,34,39,4,7,0,0,0,0,4,11
14092a80cb65,1961,DET,AL,14,9,1,1,0,1,0,0,2,2
14092a80cb65,1962,HOU,NL,32,55,8,11,0,7,0,0,12,14
14092a80cb65,1963,HOU,NL,32,55,5,7,0,1,0,0,5,17
14092a80cb65,1964,HOU,NL,37,63,1,12,0,1,0,0,2,14
14092a80cb65,1965,HOU,NL,35,74,3,9,0,6,0,0,1,26
14092a80cb65,1966,HOU,NL,25,39,2,3,0,1,0,0,1,14
14092a80cb65,1967,ATL,NL,12,12,1,2,0,0,0,0,1,4
140ac763d26c,1897,WAS,NL,4,14,4,4,0,0,0,,1,2
140ac763d26c,1901,CIN,NL,43,159,9,28,0,7,9,,4,22
140baac01674,1913,CIN,NL,4,4,0,0,0,0,0,,0,3
140baac01674,1916,CIN,NL,6,11,1,2,0,1,1,,2,0
141c8ab9ffbb,1894,SLN,NL,3,10,1,1,0,0,0,,0,2
141d82d0e8ee,2013,CIN,NL,3,0,0,0,0,0,0,0,0,0
141d82d0e8ee,2014,CIN,NL,10,1,0,0,0,0,0,0,0,0
141df14a508c,1901,BOS,AL,28,100,7,19,1,6,1,,0,27
141df14a508c,1902,BOS,AL,20,61,5,10,0,1,0,,3,20
141df14a508c,1903,BOS,AL,24,66,7,7,0,1,0,,1,25
141df14a508c,1904,BOS,AL,23,43,7,5,0,0,0,,5,15
141df14a508c,1905,BOS,AL,35,92,12,24,0,5,4,,5,21
141df14a508c,1906,BOS,AL,29,69,8,17,0,4,1,,3,21
141df14a508c,1907,BOS,AL,35,94,6,21,0,0,3,,3,25
141df14a508c,1908,BOS,AL,22,49,4,9,0,3,0,,0,10
141df14a508c,1908,DET,AL,7,18,0,2,0,0,0,,0,4
141f69f3fa45,1971,NYN,NL,1,2,0,1,0,0,0,0,0,0
14203cdde811,2009,TEX,AL,7,0,0,0,0,0,0,0,0,0
14203cdde811,2010,TEX,AL,15,0,0,0,0,0,0,0,0,0
14203cdde811,2011,TEX,AL,11,0,0,0,0,0,0,0,0,0
14203cdde811,2011,BAL,AL,12,0,0,0,0,0,0,0,0,0
14203cdde811,2012,BAL,AL,70,0,0,0,0,0,0,0,0,0
14203cdde811,2013,BAL,AL,29,0,0,0,0,0,0,0,0,0
14203cdde811,2013,CHN,NL,37,0,0,0,0,0,0,0,0,0
14203cdde811,2014,CHN,NL,65,0,0,0,0,0,0,0,0,0
14203cdde811,2015,CHN,NL,76,0,0,0,0,0,0,0,0,0
14203cdde811,2016,CHN,NL,55,1,0,0,0,0,0,0,0,0
14203cdde811,2017,CHN,NL,69,1,0,0,0,0,0,0,0,0
14203cdde811,2018,CHN,NL,60,2,0,0,0,0,0,0,0,0
1420dbf80ad9,1987,KCA,AL,27,81,12,24,0,5,7,2,8,20
1420dbf80ad9,1988,KCA,AL,35,66,6,11,0,2,5,1,4,20
1420dbf80ad9,1989,KCA,AL,72,87,24,17,0,5,16,0,15,26
1420dbf80ad9,1990,KCA,AL,23,60,5,14,0,3,1,1,2,12
1420dbf80ad9,1991,KCA,AL,80,184,24,51,2,13,15,5,11,42
1420dbf80ad9,1992,KCA,AL,88,200,25,49,0,20,9,6,9,34
1420dbf80ad9,1993,DET,AL,75,89,22,19,0,13,7,0,11,30
1420dbf80ad9,1995,SEA,AL,13,25,3,8,0,3,5,2,1,3
1420dbf80ad9,1997,NYN,NL,11,6,0,1,0,0,0,1,0,0
1421d204540c,1984,PHI,NL,39,99,11,28,2,11,0,1,12,33
1421d204540c,1985,PHI,NL,81,216,22,47,9,23,2,0,18,72
1421d204540c,1986,PHI,NL,93,315,35,76,13,60,0,1,25,103
1421d204540c,1987,PHI,NL,24,62,5,9,3,8,0,1,3,17
1421d204540c,1988,PHI,NL,22,49,5,12,2,4,0,0,3,15
1421d204540c,1989,ATL,NL,74,159,14,29,2,9,0,0,8,53
1421d204540c,1990,TEX,AL,68,128,16,35,2,8,1,0,11,41
1421d204540c,1991,TEX,AL,22,27,3,3,0,1,0,0,1,7
1421d204540c,1992,TEX,AL,7,10,1,1,0,2,0,0,1,4
1421d204540c,1993,TEX,AL,18,22,1,5,1,3,0,0,2,10
1424c49b877d,1992,PHI,NL,14,9,3,2,0,0,0,0,3,3
1424c73047a9,2013,CIN,NL,102,192,21,49,0,8,4,5,18,44
1427d7420468,1930,NY1,NL,9,5,1,0,0,0,0,,1,4
142c4c4541f9,1949,SLA,AL,2,8,1,3,0,1,0,0,0,0
142c4c4541f9,1950,SLA,AL,119,372,48,88,8,50,2,1,40,68
142c4c4541f9,1953,DET,AL,31,96,10,17,3,10,0,1,6,9
142c4c4541f9,1953,CLE,AL,34,68,7,16,2,13,0,0,5,16
142c4c4541f9,1955,BOS,AL,14,42,3,11,0,2,0,0,4,11
142c4c4541f9,1955,CHN,NL,6,10,0,1,0,0,0,0,0,3
142c4c4541f9,1956,CHN,NL,2,2,0,0,0,0,0,0,0,2
14306ec81a2e,1930,NYA,AL,77,188,44,65,3,18,1,1,11,8
14306ec81a2e,1931,NYA,AL,65,245,41,59,3,26,2,3,17,10
14306ec81a2e,1932,SLN,NL,90,309,38,82,2,26,4,,20,19
14338eb4c66d,2017,MIN,AL,2,0,0,0,0,0,0,0,0,0
143441d7853c,1991,DET,AL,11,0,0,0,0,0,0,0,0,0
143441d7853c,1992,DET,AL,12,0,0,0,0,0,0,0,0,0
