id,country,birthDate,deathDate,nameFirst,nameLast,weight,height,bats,throws
0e4596f1faca,USA,1968-08-02,,Frank,Cimorelli,175,72,R,R
0e4a84a1b12c,USA,1889-10-23,1973-06-03,Jack,Mills,165,72,L,R
0e4ae53c96a0,USA,,,Abe,Johnson,,,,
0e4e22cb30d1,USA,1976-03-21,2002-02-15,Mike,Darr,205,75,L,R
0e501ad811f5,USA,1914-06-14,2000-09-14,George,Myatt,167,71,L,R
0e51f5b83871,USA,1924-04-27,1986-04-30,Bill,Higdon,193,73,L,R
0e59493620ee,USA,1955-09-18,,Ray,Smith,185,73,R,R
0e5cf0403ab5,USA,1887-07-16,1951-12-05,Shoeless Joe,Jackson,200,73,L,R
0e68f5fe36f6,USA,1976-12-30,,Brad,Voyles,195,73,R,R
0e6c271149e5,USA,,1895-03-24,Ed,Dugan,,,,R
0e6c653f38d1,USA,1887-01-23,1964-03-13,Mack,Allison,185,73,R,R
0e762187f377,Aruba,1976-08-20,,Gene,Kingsale,190,75,B,R
0e7a0367a325,USA,1945-06-30,,Jerry,Kenney,170,73,L,R
0e7bd983f515,USA,1950-09-26,,Bill,Moran,210,76,R,R
0e7e65079974,USA,1959-02-10,,Jack,Fimple,185,74,R,R
0e7e73a1134f,USA,1876-04-06,1962-12-20,Charlie,Luskey,165,67,R,R
0e80bee838a2,D.R.,1991-03-18,,Leury,Garcia,180,68,B,R
0e83cbf4a3b7,USA,1983-04-11,,Zack,Segovia,245,74,R,R
0e884f90ed5d,USA,1894-10-28,1981-12-28,John,Bischoff,165,67,R,R
0e8bd08b8914,P.R.,1959-12-22,,Orlando,Isales,175,69,R,R
0e8d4b49068a,USA,1926-12-11,2014-05-21,Johnny,Gray,226,76,R,R
0e97a3ccf6cc,USA,1986-11-23,,Brandon,Snyder,225,74,R,R
0e98182b249d,USA,1875-08-15,1945-12-15,Tom,Hess,157,67,,R
0e996a7e7e1b,USA,1910-07-29,1997-02-12,Francis,Healy,175,69,R,R
0e9d8da5226b,USA,1879-08-21,1961-06-17,Ollie,Johns,,71,L,L
0ea7241a9ba0,Ireland,1866-08-12,1946-12-14,Tom,Dowse,175,71,R,R
0ea8dac189b6,USA,1942-12-27,,Byron,Browne,190,74,R,R
0eae96a5f8c9,USA,1932-07-09,2005-10-02,Bud,Black,197,75,R,R
0eb44c219fa0,USA,1899-01-27,1982-01-18,Bob,Barrett,175,71,R,R
0eb4ac8cc65c,USA,1920-02-22,1963-08-15,Karl,Drews,192,76,R,R
0eb4d4cf1be3,USA,1944-02-19,2003-04-19,Chris,Zachary,200,74,L,R
0eb71b87138d,USA,1953-11-18,,Gil,Rondon,200,74,R,R
0eba388ffbdd,USA,1970-10-13,,Kennie,Steenstra,220,77,R,R
0ebad0020fbc,USA,1885-02-17,1943-12-28,Steve,Evans,175,70,L,L
0ebd55a3eeb1,USA,1927-08-12,1998-05-26,Charlie,White,192,71,L,R
0ebe4ad5068a,USA,1973-01-24,,Mike,Glavine,210,75,L,L
0ebe8a526fb7,USA,1984-05-04,,Kevin,Slowey,200,75,R,R
0ec1057edcda,Germany,1876-02-13,1933-12-27,Fritz,Buelow,170,70,R,R
0ec27a34072d,USA,1893-08-13,1962-01-27,Jim,Shaw,180,72,R,R
0ec8ee9c824f,USA,1993-04-15,,Daniel,Zamora,195,75,L,L
0ece0143efe8,Netherlands,1951-04-06,,Bert,Blyleven,200,75,R,R
0ece2d0ecc3b,USA,1883-10-04,1951-02-08,Harry,Ables,200,74,R,L
0ed3f47236a1,Cuba,1930-07-21,2009-04-27,Danny,Morejon,175,73,R,R
0ed4c43f2afd,USA,1860-10-12,1889-04-12,Frank,Ringo,175,71,R,
0ed743f7ffa3,USA,1969-08-20,,Mark,Holzemer,165,72,L,L
0ed8f2e0b5bb,USA,1970-07-14,,Mark,Brandenburg,180,72,R,R
0ed96d6b7d0b,D.R.,1978-03-21,,Cristian,Guzman,180,72,B,R
0ee0c6f9d683,USA,1926-11-10,2003-12-19,Carmen,Mauro,167,72,L,R
0ee0f08d1ea5,USA,1881-01-22,1958-10-11,Ira,Thomas,200,74,R,R
0ee4216cf927,USA,1919-12-01,1990-04-23,Pete,Wojey,185,71,R,R
0ee738970e36,USA,1897-09-27,1970-04-30,Chick,Gagnon,158,67,R,R
0ee7f1e558a7,USA,1932-02-10,2015-11-19,Jim,Stump,188,72,R,R
0ee802f6ddcc,USA,1874-05-19,1959-08-04,Pop,Williams,190,71,R,L
0ef3c9260642,USA,1856-05-23,1937-02-05,Al,Bradley,185,70,,
0efc833e0ea8,USA,1931-01-31,2015-01-23,Ernie,Banks,180,73,R,R
0f0134625063,Cuba,1924-03-05,2001-12-25,Ramon,Garcia,170,70,R,R
0f017c6c2f53,USA,1973-01-30,,Bob,Henley,190,74,R,R
0f01ff72e313,USA,1878-11-20,1950-11-06,Martin,Glendon,165,68,R,R
0f04558770ad,USA,1985-12-08,,Josh,Donaldson,210,73,R,R
0f04f252622e,USA,1967-02-11,,Scott,Pose,165,71,L,R
0f0541e0a161,USA,1894-07-19,1947-02-23,George,Brickley,180,69,R,R
0f08717d611c,USA,1935-10-28,,Bob,Veale,212,78,B,L
0f0f18b680d4,USA,1968-05-21,,Steve,Pegues,190,74,R,R
0f14ddbee4c5,USA,1979-06-09,,Jason,Anderson,188,72,L,R
0f181155883c,USA,1869-09-16,1904-04-20,Gus,McGinnis,168,71,,L
0f1b42f6cc24,USA,1902-07-01,1978-03-14,Kent,Greenfield,180,73,R,R
0f1f86f13956,USA,1953-01-08,,Bruce,Sutter,190,74,R,R
0f2113a8ab57,USA,1946-09-01,,Monty,Montgomery,200,75,R,R
0f2378b46b0a,USA,1947-12-26,,Carlton,Fisk,200,75,R,R
0f2678b8ffc4,USA,1918-11-03,2010-12-15,Bob,Feller,185,72,R,R
0f3254924b9c,USA,1958-05-29,,Jamie,Allen,205,72,R,R
0f34d6b6e01e,USA,1921-11-03,1990-12-16,Wally,Flager,160,71,L,R
0f35599389f4,USA,1921-09-21,2008-01-17,John,McHale,200,72,L,R
0f42a5a61d89,USA,1886-03-30,1922-06-12,Chief,Johnson,190,71,R,R
0f42ab31a177,USA,1900-06-13,1968-07-06,Chief,Youngblood,202,75,L,R
0f4689e73a6e,USA,1858-05-17,1921-08-26,Henry,Oberbeck,,,,
0f46fc07d25c,USA,1962-10-20,,Randy,Asadoor,185,73,R,R
0f47fbf182c5,USA,1863-03-24,1930-09-14,Jim,McCauley,180,72,L,R
0f4cf593cf52,Cuba,1965-02-20,,Tony,Menendez,190,74,R,R
0f51fcd74239,Ireland,1853-07-04,1884-11-13,Bill,Sullivan,,,,
0f58543b0822,USA,1992-07-31,,Kyle,McGrath,185,74,L,L
0f5a0fe20ca7,USA,1940-07-12,,Mike,Page,210,74,L,R
0f5d9d85e05c,USA,1955-03-03,,Jim,Wright,205,77,R,R
0f5edc940f99,USA,,1897-04-02,Harry,Scherer,,,,
0f60a8d014c5,USA,1886-09-09,1923-09-05,Dots,Miller,170,71,R,R
0f6986fd082e,USA,1988-10-12,,Nick,Tepesch,240,76,R,R
0f6b4c5c58ca,USA,1948-03-22,1981-12-18,Jake,Brown,200,74,R,R
0f6c48547685,USA,1929-04-18,2016-03-07,Steve,Kraly,152,70,L,L
0f71f43d2e04,USA,1919-11-07,1980-09-22,Tommy,Neill,200,74,L,R
0f75cfcb069b,USA,1937-02-02,,Don,Buford,160,67,B,R
0f789cdcde84,USA,1906-10-11,1970-02-21,Tom,Carey,170,68,R,R
0f81d9509e2b,USA,1974-08-16,,John,Snyder,185,75,R,R
0f82f7fd57fa,USA,1875-03-14,1941-10-29,Wilbur,Murdoch,,,,R
0f843bcc3815,CAN,1921-03-30,1972-05-22,Dick,Fowler,215,76,R,R
0f8733299d3b,USA,1924-09-06,1998-10-30,George,Schmees,190,72,L,L
0f8a1ea4438a,USA,1995-07-27,,Adalberto,Mondesi,190,73,B,R
0f8d47246c8b,USA,1961-10-04,1996-05-26,Mike,Sharperson,190,75,R,R
0f8e796d871c,USA,,1899-08-10,Henry,Buker,140,,,
0f95bf25ad86,USA,1888-07-12,1961-10-04,Roy,Golden,195,73,R,R
0f967569116b,USA,1956-05-27,,Mark,Clear,200,76,R,R
0f9709b5e81e,USA,1973-04-20,,Scott,Winchester,210,74,R,R
0f99a31d5bf8,USA,1987-08-13,,Dustin,Garneau,200,72,R,R
0f9f30c6ffbf,USA,1924-07-06,1976-11-19,Frank,Kellert,185,74,R,R
0fa97e009160,USA,1934-06-22,,Russ,Snyder,190,73,L,R
0fb2ef082260,USA,1928-01-10,2014-05-31,Jack,Dittmer,175,73,L,R
0fb5cc6c4272,USA,1980-08-23,,Pat,Strange,243,77,R,R
0fb7e6b125a3,USA,1931-09-10,1998-06-11,Harry,Anderson,205,75,L,R
0fb89eaa9457,USA,1900-08-12,1982-07-03,Spence,Harris,145,69,L,L
0fc00ae863d7,USA,1983-08-17,,Dustin,Pedroia,175,69,R,R
0fca3b6a46be,USA,1904-10-31,1974-12-22,Allyn,Stout,167,70,R,R
0fca9ded31a0,USA,1875-07-24,1955-07-12,Jesse,Stovall,175,72,L,R
0fccfa9d211e,USA,1992-11-30,,Kyle,Crick,220,76,L,R
0fce8258ef6d,USA,1891-07-06,1962-01-26,Steve,O'Neill,165,70,R,R
0fd482311015,USA,1918-08-28,1997-07-23,Jeff,Cross,160,71,R,R
0fd7d959a824,USA,1899-05-12,1977-08-08,Tod,Dennehey,180,70,L,L
0fe39df07791,CAN,1975-06-05,,Jason,Green,205,73,R,R
0fe6421fb338,USA,1890-03-04,1954-05-17,Earl,Tyree,160,68,R,R
0fe99942778e,USA,1858-02-20,1919-03-13,Jim,Toy,160,66,R,R
0fec18ea3ad0,Venezuela,1990-10-14,,William,Cuevas,215,74,B,R
0fedaf99e394,USA,1878-12-21,1952-11-26,Warren,Gill,175,73,R,R
0feeb57d5c60,USA,1959-07-21,,Rich,Barnes,186,76,R,L
0fef892b3df0,Ireland,1859-01-30,1944-04-25,Tony,Mullane,165,70,B,
0ff0d3c2e42e,USA,1995-09-22,,Luis,Ortiz,230,75,R,R
0ff4073dd4ea,USA,1988-12-30,,Bryce,Brentz,215,72,R,R
0ff8467ae397,USA,1952-08-20,,Bobby,Cuellar,188,71,R,R
0ff94866d375,Venezuela,1945-09-08,,Ossie,Blanco,185,72,R,R
0ffbc7d64ff8,USA,1978-09-05,,Matt,Watson,205,71,L,R
1002bed3d603,USA,1898-01-29,1972-02-02,Dick,Burrus,175,71,L,L
100c0eb3bf77,USA,1962-07-19,,Dick,Scott,170,73,R,R
100e35b86cef,USA,1947-03-23,,Pat,Bourque,210,72,L,L
1010bf5e27ee,USA,1974-08-23,,Bobby,Estalella,200,73,R,R
1010cc4ad89b,USA,1934-04-01,2004-12-14,Rod,Kanehl,180,73,R,R
101685072cd8,D.R.,1978-01-19,,Wilton,Veras,186,74,R,R
101b1b15c633,USA,1985-05-13,,David,Hernandez,245,75,R,R
1028deb8af04,USA,1972-08-15,,Chris,Singleton,195,74,L,L
102a2a50db4c,USA,1914-05-10,1995-01-21,Russ,Bauers,195,75,L,R
102c3d9c326c,USA,1949-05-02,,Steve,Grilli,170,74,R,R
1030576e799b,USA,1897-03-27,1980-07-30,Joe,Lucey,168,72,R,R
10326134c3d9,USA,1961-03-05,,Steve,Ontiveros,180,72,R,R
103764fcedbd,USA,1906-11-01,1991-06-19,Pete,Rambo,150,69,R,R
103845484100,USA,1979-09-19,,Andrew,Good,170,75,R,R
10398b366517,USA,1945-01-25,,Wally,Bunker,197,74,R,R
103af161987b,USA,1984-11-01,,Stephen,Vogt,225,72,L,R
103d0ac9cdda,USA,1880-07-20,1969-04-19,Harry,Cassady,145,68,L,L
10400c78cec6,USA,1845-01-03,1910-08-19,Bill,Lennon,145,67,,
104a73543dde,USA,1879-08-30,1955-08-02,Peaches,O'Neill,165,71,R,R
104e36494475,USA,1889-09-28,1960-06-05,Rip,Jordan,172,72,L,R
105487e18e77,USA,1885-09-28,1963-12-30,Wilbur,Good,180,71,L,L
10587c63c13f,USA,1994-04-29,,Scott,Kingery,180,70,R,R
1059ff496cb9,USA,1924-07-07,2014-05-01,Mel,Clark,180,72,R,R
105b135c6eb3,USA,1973-05-31,,Marty,Janzen,197,75,R,R
105c3f9cce83,USA,1952-06-21,,Dave,Downs,220,77,R,R
105df5c15bf2,Mexico,1950-12-26,,Mario,Mendoza,170,71,R,R
105f457dba0b,USA,1922-06-14,1997-07-28,Bud,Hardin,165,70,R,R
10631b6e482f,USA,1973-10-27,,Jason,Johnson,225,78,R,R
106a5a44602b,USA,1982-10-17,,Abe,Alvarez,190,74,L,L
106abd2e03b5,USA,1869-11-18,1941-01-28,Lou,Johnson,165,70,,L
106f5446d895,USA,1861-08-08,1923-08-29,Jocko,Milligan,192,72,R,R
106fba9765d2,P.R.,1992-01-31,,Alex,Claudio,180,75,L,L
107318fca662,USA,1952-03-15,2018-03-06,Steve,Stroughter,190,74,L,L
1075e835fa59,USA,1972-03-27,,Adam,Melhuse,185,74,B,R
1076d6e7e699,USA,1969-10-13,,Tim,Crabtree,205,76,R,R
10797696accf,USA,1952-01-17,,Pete,LaCock,200,74,L,L
107c204dd657,USA,1868-01-09,1935-12-29,Harley,Payne,160,72,B,L
107d455ea57b,USA,1939-11-29,2016-05-13,Dick,McAuliffe,176,71,L,R
107fd23d3b7e,USA,1963-12-10,,Doug,Henry,185,76,R,R
1088d84858ca,USA,1991-11-26,,Kyle,Waldrop,215,74,L,L
108bf1d96d43,USA,1946-06-11,,Danny,Morris,200,73,R,R
108d5d185d9e,USA,1959-03-09,,Shooty,Babitt,174,68,R,R
109bd059bb19,D.R.,1992-08-05,,Domingo,Santana,220,77,R,R
109ea411fa77,USA,1945-08-30,,Tommy,Dean,165,72,R,R
109f3de80c3c,USA,1894-02-06,1966-07-01,Goldie,Rapp,165,70,B,R
10a00c430d37,USA,1959-10-10,,Don,Gordon,175,73,R,R
10a15b75b660,USA,1985-12-21,,Matt,Mangini,230,76,L,R
10a39bf146ca,USA,1849-06-04,1911-10-10,Bill,Parks,150,68,R,R
10a4f2ae246a,D.R.,1982-05-15,,Rafael,Perez,195,75,L,L
10a6945d1785,USA,1846-05-06,1925-05-31,Harry,Deane,150,67,,
10b1c18a5d43,USA,1854-09-08,1915-10-19,Russ,McKelvy,,,R,R
10b44c0b4b11,USA,1980-04-30,,Mark,Saccomanno,210,75,R,R
10b720f18a7e,USA,1967-03-11,,Dwayne,Hosey,175,70,B,R
10bb90d194a6,USA,1947-02-21,,Charlie,Walters,190,76,R,R
10be34ec7347,USA,1863-01-02,1940-01-12,Ed,Keas,,,,
10bf08004835,USA,1928-08-31,2005-11-24,Buzz,Dozier,185,75,R,R
10c1e7f6c636,USA,1886-02-15,1948-10-20,Ed,Kusel,165,72,,R
10c4a032686b,USA,1978-10-15,,Josh,Rabe,215,75,R,R
10c82fc5077b,USA,1939-08-10,1990-05-31,Charlie,Shoemaker,155,70,L,R
10c87388fbeb,USA,1885-11-07,1970-04-20,Ed,Mensor,145,66,B,R
10ca7c30cef1,USA,1902-10-10,1997-04-08,Homer,Peel,170,69,R,R
10d40738d309,USA,1971-03-10,,Shad,Williams,185,72,R,R
10d54941a229,USA,1894-04-24,1959-03-17,Howard,Ehmke,190,75,R,R
10d7915616e5,USA,1983-06-02,,Josh,Geer,195,75,R,R
10d8a6a0d014,USA,,,James,McMullin,,,,
10d9fd24079b,D.R.,1989-10-10,,Jeurys,Familia,240,75,R,R
10da16f40233,USA,1890-01-25,1929-03-30,Phil,Redding,190,71,L,R
10e0fa1dace4,USA,1938-07-17,1992-04-23,Deron,Johnson,200,74,R,R
10e2a5282b7e,USA,1866-02-20,1922-07-04,John,Pickett,186,70,R,R
10e30fbfecca,USA,1924-01-01,1990-11-08,Earl,Torgeson,180,75,L,L
10e653ae9fe6,Mexico,1924-12-24,2007-08-16,Chico,Garcia,170,68,R,R
10e738890e8a,USA,1918-01-10,2009-06-09,Bill,Lillard,170,70,R,R
10ea11103733,USA,1974-08-23,,Mark,Bellhorn,195,73,B,R
10f891a88721,USA,1932-08-27,2015-02-23,Jim,King,185,72,L,R
10fd29d9795c,USA,1915-09-08,2000-11-14,Len,Gabrielson,210,75,L,L
10fdcad97ca0,USA,1969-08-26,,Ken,Grundt,195,76,L,L
110795b679ec,USA,1897-12-18,1975-09-10,Lance,Richbourg,160,70,L,R
1107a7790829,USA,1948-02-28,,Mark,Wiley,200,73,R,R
110aa639bff7,USA,1967-08-28,,Darren,Lewis,180,72,R,R
1118151a00a0,USA,1879-03-26,1934-04-11,Charles,Moran,,,,R
1118bbe2e144,USA,1980-08-28,,Ryan,Madson,234,78,L,R
111d743c42f4,USA,1880-09-02,1954-01-16,Fred,Payne,162,70,R,R
111df9ac341e,USA,1957-08-08,,Ray,Fontenot,175,72,L,L
11255acce659,USA,1985-08-14,,Chris,Valaika,205,71,R,R
112ead755246,USA,1904-04-09,1961-01-31,Guy,Cantrell,190,72,R,R
11346421a580,USA,1904-10-24,1980-08-28,Harry,Smythe,179,70,L,L
1136c9254f43,USA,1953-06-05,,Paul,Siebert,205,74,L,L
1137e14e9100,USA,1983-10-18,,Garrett,Olson,205,73,R,L
1138a794690b,USA,1951-08-22,,John,Doherty,185,71,L,L
113db7b06eb7,USA,1963-09-22,,Jeff,Peterek,195,74,R,R
1140535041e6,,,,,Spencer,,,,
114fa592e8cc,Germany,1888-09-10,1966-06-27,Marty,Krug,165,69,R,R
1153690ba3be,USA,1978-05-18,,Marcus,Giles,180,68,R,R
11553eb1f9d9,USA,1974-10-31,,Steve,Cox,225,76,L,L
11555561359d,USA,1851-06-17,1918-12-18,Ed,Mincher,155,67,,
1158201a7ebd,USA,1861-12-29,1933-12-22,Joe,Flynn,,,,
115e0f4261d7,USA,1987-01-13,,Oliver,Drake,215,76,R,R
1161898108a5,USA,1964-09-24,,Jim,Neidlinger,180,76,B,R
11629faebefe,USA,1922-01-17,2000-04-28,Jack,Merson,175,71,R,R
1165063f7ddf,Venezuela,1964-04-11,,Amalio,Carreno,170,72,R,R
1169def8f36b,USA,1957-04-21,,Jesse,Orosco,174,74,R,L
116a5106e056,USA,1915-01-17,1977-11-24,Mayo,Smith,183,72,L,R
116ebca05fbb,USA,1899-08-25,1934-03-21,Pea Ridge,Day,190,72,R,R
117527c08dea,USA,1878-03-30,1937-03-01,Nig,Fuller,165,71,R,R
117b68202eef,USA,1962-12-05,,Alan,Cockrell,210,74,R,R
117d4eec5487,USA,1911-05-19,1950-03-16,Nub,Kleinke,170,73,R,R
1181c8a523de,USA,1875-10-18,1936-01-29,Joe,Delahanty,168,69,R,R
11838e4e40e1,USA,1940-02-19,2009-05-11,Bill,Kelso,215,76,R,R
11841ef824f1,USA,1945-12-19,,Geoff,Zahn,180,73,L,L
1198bb1a8406,USA,1869-09-14,1953-04-11,Kid,Nichols,175,70,B,R
119c04cb92f6,USA,1868-08-13,1925-05-10,Harry,Ely,,,,
119d43f74090,USA,1963-06-12,,Keith,Miller,175,71,R,R
119e73d04551,USA,1891-06-23,1952-09-13,Al,Clauss,178,70,R,L
119fccdbabb0,USA,1868-11-07,1921-06-10,Julie,Freeman,,,R,R
11a114619579,USA,1933-02-10,,Russ,Heman,200,76,R,R
11a6bd3c716f,USA,1912-06-08,1988-09-06,Lew,Krausse,167,72,R,R
11ab3c800a2a,USA,1969-04-22,,George,Williams,190,70,B,R
11ade3bfda7b,USA,1901-05-14,1975-06-05,Drew,Rader,187,74,R,L
11ae281b4e30,USA,1921-07-05,2007-09-06,Al,Kozar,173,69,R,R
11ae5428dee5,USA,1966-04-07,,Freddie,Benavides,180,74,R,R
11b29e917cca,USA,1897-10-20,1988-03-16,Jigger,Statz,150,67,R,R
11b812a3763a,USA,1865-07-04,1892-07-04,Frank,Millard,,,,
11bc0dce9578,USA,1915-12-24,1989-01-16,Frank,Trechock,175,70,R,R
11bd2b3f99bc,USA,1868-07-08,1909-12-23,Harry,Gilbert,165,66,,
11be37c10012,USA,1933-02-26,2009-03-25,Johnny,Blanchard,193,73,L,R
11bf956b0dcd,USA,1975-04-16,,Kelly,Dransfeldt,195,74,R,R
11c86050ca55,USA,1882-01-01,1970-01-12,Andy,Bruckmiller,175,71,R,R
11ca618b1a08,USA,1905-09-10,1982-06-08,Irv,Jeffries,175,70,R,R
11caed8ac57f,USA,1995-08-20,,Justin,Williams,215,74,L,R
11cc67089ef0,USA,1914-09-23,1960-03-21,Mack,Stewart,167,72,R,R
11d037bcdcb8,USA,1862-09-19,1912-01-11,Lefty,Marr,180,69,L,L
11d06bd8c75d,D.R.,1965-03-16,2018-11-06,Jose,Mota,155,69,B,R
11d51699cfef,USA,1975-08-09,,Brian,Fuentes,230,76,L,L
11da1adc6e28,USA,,1919-07-24,Ed,Bagley,173,68,,
11db1e00332f,USA,1886-07-07,1959-01-02,Bert,James,175,71,L,R
11e32b78ff57,USA,1984-01-07,,Jon,Lester,240,76,L,L
11e56b47fbc3,Germany,1962-08-12,,Dave,Pavlas,180,79,R,R
11ea3bd0fe24,USA,1966-02-27,,Pete,Smith,185,74,R,R
11f48d2e2efc,USA,1924-05-07,2014-03-27,Al,Cihocki,185,71,R,R
11f7ba0e050b,USA,1967-03-26,,Jarvis,Brown,165,67,R,R
11f931b5fda7,USA,1962-10-24,,Gene,Larkin,195,75,B,R
11fdb6364359,USA,1888-09-14,1939-10-16,Nick,Allen,180,72,R,R
11fe181fd940,D.R.,1972-05-04,,Manny,Aybar,165,73,R,R
11ffeaf4f218,USA,1873-10-17,1931-09-12,Pop,Dillon,185,73,L,R
1202951ab2dc,USA,1884-03-14,1967-01-26,Jud,Daley,172,68,L,R
12038f778121,D.R.,1978-03-24,,Jose,Valverde,265,76,R,R
120561a9e040,USA,1895-12-25,1988-07-08,Frank,Ellerbe,165,70,R,R
120c1c48f5c5,CAN,1876-04-11,1951-08-10,Win,Kellum,190,70,B,L
120ccdc5bf3d,USA,1933-12-04,1988-03-06,Dick,Ricketts,215,79,L,R
12188ce9c6a4,USA,1993-05-14,,Roman,Quinn,170,70,B,R
121bfe5fc3db,USA,1989-12-22,,Patrick,Kivlehan,223,74,R,R
122819fed3fc,USA,1948-10-14,,Brent,Strom,189,75,R,L
122d562b89a8,USA,1976-08-04,,Scott,Linebrink,220,75,R,R
122d96fbc52c,USA,1955-11-15,,Randy,Niemann,200,76,L,L
123634135fe6,USA,1988-05-07,,Sam,Dyson,212,73,R,R
123d675915c0,USA,1955-10-16,,Kurt,Seibert,165,72,B,R
123ed9db5bb8,USA,1866-03-29,1929-06-16,George,Carman,139,64,,
123f93bfcc16,USA,1981-08-29,,Drew,Meyer,200,70,L,R
1240b4584bb1,USA,1877-11-05,1959-05-22,Tommy,Sheehan,160,68,R,R
12447a97c620,USA,1905-02-26,1967-08-25,Emmett,Nelson,180,75,R,R
124da183e957,USA,1983-04-18,,Mike,Parisi,215,75,R,R
124dd1c1c0f6,USA,1916-08-21,1989-09-21,Murry,Dickson,157,70,R,R
1250bec1c518,USA,1856-09-21,1929-06-18,Frank,Bishop,,,,
1250ebe7b686,USA,1856-10-07,1924-05-11,Fleet,Walker,159,,R,R
1251d39d23a4,Japan,1994-07-05,,Shohei,Ohtani,200,76,L,R
1255931cd2af,USA,1918-08-13,2009-03-15,Elmer,Weingartner,178,71,R,R
125a58546858,USA,1922-07-31,2007-02-09,Hank,Bauer,192,72,R,R
125dcf13e155,USA,1886-08-09,1964-04-05,Bob,Clemens,163,69,R,R
125e6d40166f,USA,1898-05-18,1965-10-04,Harvey,MacDonald,170,71,L,L
1260f1926b1f,USA,1961-11-11,,Pete,Coachman,175,69,R,R
12684baac369,Brazil,1985-11-01,,Paulo,Orlando,215,74,R,R
127611d94a64,USA,1859-12-24,1926-06-22,Joe,Crotty,,,R,R
12796a1422a9,CAN,1875-01-24,1937-08-19,Bunk,Congalton,190,71,L,L
127db3b0727a,USA,1970-10-21,,Marc,Wilkins,205,71,R,R
12802bff29fd,USA,1931-12-10,2009-11-06,Bob,Roselli,185,71,R,R
1290cab8c3d3,USA,1901-08-15,1974-03-04,Les,Sweetland,155,71,R,L
1298bfb96ef5,Ireland,1864-04-08,1928-02-13,Pete,Daniels,160,68,L,L
129959085378,USA,1929-07-21,,Jerry,Snyder,170,72,R,R
12a1118be132,USA,1884-11-30,,Andy,Nelson,,,,L
12a142832bd3,USA,1967-01-14,,Paul,Fletcher,190,73,R,R
12a7b5fe76e7,USA,1874-04-16,1916-07-15,Ira,Belden,175,71,L,R
12a9029f188a,Ireland,1877-09-07,1959-08-12,Mike,O'Neill,185,71,R,L
12aa2366ce8c,USA,1986-03-06,,Ross,Detwiler,210,75,R,L
12af6a2058ee,USA,1947-11-19,,Bob,Boone,195,74,R,R
12b1a312f90f,USA,1903-09-01,1969-04-23,Freddie,Moncewicz,175,68,R,R
12b2dd7d62f0,,,,James,Harris,,,,
12b65c7cd721,USA,1887-08-25,1949-10-20,Dick,Rudolph,160,69,R,R
12b75ce85644,D.R.,1979-08-20,,Frank,Gracesqui,245,77,B,L
12c721cb5726,USA,1973-05-14,,Brad,Rigby,203,78,R,R
12c7bf62795a,USA,1901-08-14,1959-12-05,Oscar,Siemer,162,69,R,R
12ca1ccce914,USA,1895-10-07,1966-10-23,Fred,Fussell,155,70,L,L
12cbb9669e72,USA,1955-12-13,,Paul,Boris,200,74,R,R
12cf33676dbd,USA,1973-11-20,,Brandon,Kolb,190,73,R,R
12cf7737c101,USA,1893-08-27,1958-07-25,Dizzy,Nutter,160,69,L,R
12d0a8f55e1f,USA,1931-07-11,2013-07-08,Dick,Gray,165,71,R,R
12d5564c5a4e,USA,1880-06-30,1972-03-30,Davy,Jones,165,70,L,R
12d57e401e01,USA,1975-04-08,,Jeremy,Fikac,185,74,R,R
12df181a62af,USA,1867-05-19,1934-07-19,Ed,Hutchinson,175,71,L,R
12e122a95fba,USA,1907-11-06,1938-01-16,Earl,Clark,160,70,R,R
12e485109af2,Venezuela,1987-07-03,,Yangervis,Solarte,205,71,B,R
12e7b276cf5c,USA,1885-09-30,1981-03-19,Zinn,Beck,160,70,R,R
12e847a44fdd,USA,1863-09-28,1941-06-23,Bill,Nelson,,,,R
12f3a32cb063,USA,1925-08-26,,Billy,DeMars,160,70,R,R
12f66fc923e8,USA,1884-03-21,1958-02-01,Mysterious,Walker,185,70,R,R
12f6ce14d9df,USA,1979-11-26,,Jeff,Fulchino,270,76,R,R
12fc42997cf7,USA,1883-07-14,1961-02-26,Happy,Smith,185,72,L,R
12ffe619843d,USA,1987-12-05,,Chris,Rearick,200,75,L,L
13092671b9d6,USA,1864-02-19,1940-04-28,Henry,Cote,165,69,,R
1311bb128113,USA,1892-09-21,1984-08-03,Elmer,Smith,165,70,L,R
131729996472,USA,,1902-06-03,Henry,Moore,,,,
131bf3c06bff,USA,1966-07-30,,Mike,Anderson,200,75,R,R
13200dfacbd4,USA,1887-04-12,1951-07-19,Sam,Agnew,185,71,R,R
1320cd7414d7,USA,1920-11-10,2000-08-21,Russ,Kerns,188,72,L,R
1322f92d3f31,USA,1986-07-11,,Bryan,Augenstein,230,78,R,R
13249c593f70,Venezuela,1979-03-03,,Jorge,Julio,190,73,R,R
132513b272d4,USA,1939-10-15,,Lou,Klimchock,180,71,L,R
13268ef0e066,USA,1990-06-27,,Nick,Martini,205,71,L,L
1327c5640acf,USA,1947-03-12,2003-06-07,Greg,Garrett,200,72,B,L
1327dba2bc9c,USA,1977-04-02,,Mike,Gallo,170,72,L,L
132944add49e,D.R.,1935-05-12,,Felipe,Alou,195,72,R,R
132997b3b907,Ireland,,1929-08-06,Andy,Cusick,190,69,R,R
132b39d55427,USA,1941-01-16,,Joe,Bonikowski,175,72,R,R
